	MX y nm - OP		MX ynm - IP		MX y+0.2 nm - OP		MX y+0.2nm - IP		MX y+0.4nm - OP		MX y+0.4nm - IP		MX y+0.6 nm - OP		MX y+0.6nm - IP
-8225.568	-1164.218125	-1453.909	-1956.11	-8225.337	-422.7936458	-1453.272	-475.9560417	-8225.381	-184.5970313	-1453.746	-357.5636719	-8224.946	-523.5442708	-1453.828	-475.4617708
-8200.604	-1117.485313	-1403.881	-1995.268438	-8200.485	-399.53	-1403.927	-494.4941667	-8200.511	-169.1163281	-1403.163	-361.1025781	-8200.095	-536.1083333	-1403.718	-465.9015625
-8175.511	-1084.546563	-1353.664	-1934.018125	-8175.394	-412.8	-1353.272	-488.0180208	-8175.418	-175.4940625	-1353.216	-317.7113281	-8175.159	-539.6213542	-1353.051	-449.8176042
-8150.336	-1140.31	-1303.381	-1768.83	-8150.477	-416.8284375	-1303.049	-449.2034375	-8150.511	-185.63875	-1303.218	-292.7934375	-8150.224	-542.2760417	-1302.884	-426.5938542
-8125.475	-1160.84375	-1253.186	-1744.539375	-8125.495	-432.7710417	-1253.673	-451.6484375	-8125.53	-203.8958594	-1253.536	-333.0678125	-8125.288	-543.7614583	-1252.856	-444.9535417
-8100.604	-1226.6025	-1203.918	-1873.007813	-8100.375	-452.4615625	-1203.89	-482.4390625	-8100.27	-197.9299219	-1203.552	-323.0140625	-8100.187	-548.3963542	-1203.329	-435.8461458
-8075.604	-1282.11125	-1153.131	-1879.223125	-8075.467	-446.063125	-1153.355	-486.076875	-8075.372	-190.1098438	-1153.302	-289.4834375	-8075.445	-547.3473958	-1152.668	-422.0446354
-8050.965	-1257.741563	-1103.22	-1872.992188	-8050.486	-441.040625	-1103.494	-375.6783333	-8050.437	-175.0525	-1103.367	-284.9538281	-8050.428	-540.6739583	-1103.078	-404.7247917
-8025.956	-1209.226563	-1053.325	-1721.88	-8025.634	-404.9352083	-1053.352	-389.9422917	-8025.688	-166.1334375	-1053.94	-253.5424219	-8025.511	-530.6838542	-1052.495	-393.0441146
-8000.875	-1155.339375	-1003.06	-1618.369375	-8000.708	-408.9097917	-1003.827	-474.7789583	-8000.548	-170.8201563	-1003.357	-262.6583594	-8000.807	-533.9885417	-1003.375	-380.1828125
-7975.66	-1095.22875	-953.3807	-1643.228438	-7975.782	-419.1461458	-953.8271	-390.185	-7975.501	-171.7217188	-953.3099	-320.794375	-7975.566	-545.2510417	-953.5073	-379.1467188
-7950.688	-1102.979375	-902.3806	-1663.3075	-7950.523	-420.8757292	-902.9839	-377.2634375	-7950.668	-170.4197656	-902.8571	-306.5935156	-7950.584	-546.8796875	-902.5508	-370.0477604
-7925.882	-1123.550313	-853.0599	-1757.535313	-7925.477	-424.2101042	-853.3271	-366.6534375	-7925.492	-190.6992969	-853.0646	-242.7673438	-7925.659	-535.26875	-853.262	-347.0346354
-7900.794	-1195.690938	-802.4362	-1528.923125	-7900.514	-440.7083333	-803.0771	-390.9358333	-7900.668	-192.9634375	-803.5792	-202.0060938	-7900.798	-549.3026042	-802.7452	-346.6850521
-7875.706	-1248.72375	-752.9561	-1474.015	-7875.717	-446.8060417	-753.3235	-373.2527083	-7875.648	-193.771875	-753.4136	-252.3391406	-7875.685	-536.8708333	-752.6897	-338.0358333
-7850.66	-1270.838125	-702.6862	-1426.789063	-7850.69	-424.3040625	-703.1049	-280.2901042	-7850.557	-196.2014844	-703.2737	-276.510625	-7850.679	-532.4916667	-702.3563	-332.593125
-7825.947	-1267.595313	-652.0316	-1359.428125	-7825.844	-431.15875	-652.8801	-320.7116667	-7825.576	-180.1149219	-652.8293	-221.7667969	-7825.89	-532.475	-652.5507	-316.0946875
-7800.632	-1163.458125	-602.964	-1449.496563	-7800.745	-402.7016667	-603.1049	-426.1719792	-7800.381	-174.0861719	-602.4126	-192.4625781	-7800.649	-528.4083333	-602.5073	-281.278125
-7775.734	-1131.839375	-552.7418	-1383.542188	-7775.754	-391.7935417	-552.2716	-299.7021875	-7775.631	-172.8732813	-552.5793	-169.2839844	-7775.789	-544.7036458	-552.9119	-282.1011979
-7750.845	-1078.0775	-502.4918	-1273.348125	-7750.717	-410.5852083	-503.1631	-186.7035417	-7750.844	-173.9778125	-503.0835	-183.1595313	-7750.585	-543.6505208	-503.0544	-274.6458333
-7725.947	-1129.608125	-451.8524	-1136.962813	-7725.968	-440.2861458	-452.2994	-296.6490625	-7725.807	-191.9414844	-452.0793	-217.1667188	-7725.779	-547.4020833	-452.1064	-271.754375
-7701.021	-1198.055313	-402.214	-942.815	-7700.722	-446.7652083	-402.4084	-301.5492708	-7700.826	-191.8395313	-401.8476	-208.1454688	-7700.659	-554.1104167	-401.7452	-242.2845833
-7675.928	-1254.565	-351.6584	-1031.966563	-7675.893	-439.8255208	-352.7993	-217.5079167	-7675.755	-200.9034375	-352.5793	-141.0150781	-7675.698	-554.209375	-352.7714	-196.6190104
-7650.761	-1255.92375	-301.464	-1064.752188	-7650.875	-451.8840625	-302.8706	-154.3148958	-7650.872	-189.5796875	-302.8015	-142.43125	-7650.696	-530.55625	-302.023	-188.1944271
-7625.743	-1264.38625	-252.6071	-906.80125	-7625.699	-413.9597917	-252.6882	-246.8830208	-7625.557	-190.4248438	-252.1589	-149.9634375	-7625.613	-532.9473958	-251.773	-185.1067708
-7601.086	-1193.61125	-201.7769	-732.6471875	-7600.764	-403.1519792	-202.1605	-213.3551042	-7600.354	-174.4572656	-202.5792	-136.165625	-7600.622	-524.721875	-201.7174	-163.8759896
-7576.076	-1159.434375	-151.714	-481.363125	-7575.995	-402.2922917	-151.8549	-111.2273958	-7575.594	-170.3723438	-152.0792	-105.7575781	-7575.696	-543.6	-152.2809	-129.4738021
-7551.048	-1085.379063	-102.7769	-276.611125	-7551.05	-406.2544792	-102.6914	-7.927954167	-7550.872	-160.1865625	-101.7061	-72.64154688	-7550.631	-547.1161458	-102.523	-102.1629167
-7526.104	-1111.275	-51.99175	-370.425	-7525.921	-413.5177083	-51.96601	-128.4921875	-7526.011	-163.8671094	-52.44034	-12.78585156	-7525.802	-540.9859375	-52.77299	-68.54140625
-7501.364	-1156.86625	-1.769527	-375.32625	-7501.143	-447.3339583	-2.077125	-129.2675	-7501.113	-175.6685938	-2.273676	17.7865	-7501.076	-541.4307292	-2.439651	-41.05268229
-7476.076	-1264.402813	47.90238	-10.88420938	-7476.004	-446.6360417	47.90296	72.36511458	-7476.003	-200.8991406	47.80966	5.292432031	-7475.834	-549.3822917	47.72859	-12.44610417
-7451.086	-1303.7225	98.28603	375.4359375	-7450.866	-447.8859375	97.45066	87.04032292	-7450.946	-203.2497656	97.82224	4.871775	-7450.915	-542.603125	97.58813	61.19328125
-7426.308	-1259.021875	147.6749	595.49875	-7425.764	-450.7252083	148.0895	20.062625	-7425.909	-175.0642969	147.5874	23.81182031	-7426.104	-524.9302083	148.0871	92.58322917
-7401.373	-1189.880938	198.2986	566.143125	-7401.184	-406.0654167	198.2284	63.93	-7401.011	-192.1749219	197.8375	94.5846875	-7401.251	-530.2401042	198.3659	112.5876042
-7376.41	-1161.96875	247.9967	547.0084375	-7376.222	-396.6808333	248.1729	192.648125	-7376.33	-149.4370313	248.4166	106.1585938	-7376.001	-530.4734375	248.2475	131.0645833
-7351.382	-1102.4325	297.3138	706.29375	-7351.212	-390.3173958	298.1766	228.185	-7351.122	-161.5392188	298.7541	79.58765625	-7350.881	-534.7546875	297.606	147.7764063
-7326.382	-1110.085938	348.1194	717.4834375	-7326.356	-424.9852083	347.7007	61.24491667	-7326.104	-176.1405469	348.0109	96.04695313	-7326.075	-541.4020833	347.8937	178.9719271
-7301.4	-1111.9775	398.025	882.6496875	-7301.439	-398.5095833	398.4785	189.2244792	-7301.17	-176.0450781	398.4208	134.6126563	-7301.159	-543.7890625	398.389	193.02
-7276.512	-1198.476563	447.786	1089.627813	-7276.199	-421.480625	448.5062	362.8889583	-7276.418	-203.559375	448.9763	172.3782031	-7276.02	-542.5234375	448.1992	207.8949479
-7251.576	-1278.91375	498.286	1183.657188	-7251.264	-440.6196875	499.1174	242.2227083	-7251.446	-194.6767969	498.7751	173.3752344	-7251.205	-543.1630208	498.6992	218.0631771
-7226.41	-1272.720938	548.7861	1121.691875	-7226.18	-434.6261458	548.5618	191.4017708	-7226.409	-183.1882031	548.7541	189.8158594	-7226.27	-538.4052083	548.0777	261.2333333
-7201.512	-1221.515313	598.9805	985.2828125	-7201.097	-432.043125	598.7709	308.2821875	-7201.316	-185.4632813	599.2541	139.2489844	-7201.279	-529.8380208	598.4493	299.2423958
-7176.382	-1177.707813	649.6472	1078.804688	-7175.995	-395.9502083	647.9229	396.5936458	-7176.307	-163.4746094	648.4921	161.8917188	-7175.965	-531.3083333	648.3937	318.0300521
-7151.391	-1113.099688	698.5062	1411.107188	-7151.278	-396.5266667	698.7285	291.5129167	-7151.187	-172.1752344	699.4208	218.9354688	-7150.854	-537.5390625	698.2758	306.0859896
-7126.391	-1075.434375	748.5638	1536.692188	-7126.393	-392.6105208	748.6011	211.9596875	-7125.991	-152.5960156	749.2751	245.205	-7125.992	-539.8760417	748.8937	315.8729167
-7101.363	-1125.317188	799.2028	1502.123438	-7101.162	-431.636875	798.6729	405.5305208	-7101.203	-170.84375	798.7541	169.9558594	-7101.178	-545.93125	798.8608	339.2603125
-7076.475	-1174.215625	849.2028	1415.915	-7076.608	-419.61625	849.2841	456.3121875	-7076.16	-172.6476563	849.0875	209.0717969	-7076.354	-545.7026042	849.0966	341.1561979
-7051.743	-1245.6725	899.1949	1300.961563	-7051.337	-441.7421875	898.7426	267.1897917	-7051.094	-190.4147656	898.7541	230.2674219	-7051.418	-533.5072917	898.5327	346.4657813
-7026.53	-1267.562188	949.2583	1347.55	-7026.004	-451.8864583	949.3951	285.865625	-7026.34	-184.6822656	948.8317	269.1553906	-7026.27	-533.2682292	948.889	335.1143229
-7001.54	-1247.218125	998.5629	1681.934063	-7000.977	-417.2044792	999.6954	492.8451042	-7001.409	-176.6330469	999.2819	320.7594531	-7001.4	-526.6989583	999.6993	362.7506771
-6976.678	-1165.227813	1049.647	1802.055	-6976.032	-420.3777083	1049.167	454.6808333	-6976.381	-181.1148438	1049.171	279.6486719	-6976.279	-534.1651042	1049.163	383.431875
-6951.789	-1123.3725	1099.119	1737.81375	-6951.307	-396.3308333	1098.951	365.2029167	-6951.399	-170.5367188	1099.37	269.1213281	-6951.297	-529.790625	1099.088	392.8938542
-6926.975	-1123.915938	1149.592	1511.135938	-6926.643	-404.4391667	1149.034	379.9180208	-6926.233	-160.7421094	1149.476	242.1053125	-6926.381	-533.2598958	1149.097	384.89125
-6901.752	-1118.249375	1199.453	1437.02	-6901.375	-435.0913542	1199.167	518.6530208	-6901.27	-182.5314844	1200.143	292.5485938	-6901.464	-547.9260417	1199.842	397.9886979
-6876.494	-1167.645313	1249.346	1670.988438	-6876.328	-443.6826042	1249.756	465.7388542	-6876.141	-194.6185156	1249.454	304.4880469	-6876.233	-531.2369792	1249.255	422.5851042
-6851.373	-1198.53125	1298.897	1769.307188	-6851.365	-439.3340625	1299.062	347.9184375	-6851.131	-196.2411719	1299.671	264.4592188	-6851.474	-540.5390625	1299.068	434.1805729
-6826.53	-1235.044063	1349.008	1964.69	-6826.143	-448.4703125	1349.201	462.6070833	-6826.057	-192.16125	1348.851	274.5664063	-6826.02	-530.33125	1349.172	452.5058854
-6801.41	-1241.10625	1400.092	1867.844375	-6801.31	-421.3247917	1399.46	600.4135417	-6801.331	-175.024375	1399.115	323.5038281	-6801.227	-530.6223958	1399.653	443.9297917
-6776.734	-1210.364375	1450.063	1729.871875	-6776.329	-412.3440625	1449.589	460.6848958	-6776.474	-185.0875	1450.421	332.5008594	-6776.631	-529.3442708	1449.493	441.7001563
-6751.678	-1156.491875	1499.508	1653.235	-6751.384	-431.0826042	1499.365	374.448125	-6751.492	-170.8057031	1499.954	354.761875	-6751.455	-535.2947917	1499.866	455.0580729
-6726.521	-1095.500625	1550.231	1781.96875	-6726.31	-417.700625	1549.839	491.9332292	-6726.511	-161.0924219	1550.282	345.8726563	-6726.659	-534.771875	1549.087	459.6963021
-6701.567	-1074.482188	1599.582	2061.7575	-6701.373	-413.4863542	1599.469	578.0121875	-6701.399	-165.5803906	1600.228	319.839375	-6701.274	-538.7171875	1599.644	444.1998958
-6676.539	-1126.2075	1649.758	2143.0725	-6676.486	-425.7696875	1650.34	460.5551042	-6676.214	-176.984375	1650.532	310.3282813	-6676.381	-535.0322917	1650.227	471.3608854
-6651.715	-1206.424375	1700.508	1940.425938	-6651.204	-439.2555208	1700.756	438.7096875	-6651.298	-198.5310938	1699.935	337.9457813	-6651.446	-535.1088542	1700.559	471.6324479
-6626.798	-1234.679375	1750.176	1850.243438	-6626.282	-436.5015625	1749.384	553.2171875	-6626.288	-180.0374219	1750.338	364.2896875	-6626.464	-534.2541667	1750.088	469.0207292
-6601.669	-1229.932813	1800.008	1804.596563	-6601.301	-454.388125	1799.978	586.26625	-6601.613	-187.3769531	1800.476	356.00625	-6601.159	-532.7380208	1799.949	484.3213021
-6576.66	-1226.199688	1850.203	1923.660625	-6576.217	-416.4996875	1850.034	455.4403125	-6576.492	-176.6482813	1849.907	316.925625	-6576.279	-522.8859375	1850.248	483.5001563
-6551.373	-1126.959063	1900.063	2040.06625	-6551.115	-383.5757292	1899.923	439.134375	-6551.251	-175.1180469	1900.421	348.8894531	-6551.15	-531.8854167	1900.172	499.4425
-6526.391	-1107.458125	1950.647	2271.945938	-6526.171	-394.8692708	1950.617	657.2815625	-6526.326	-166.6854688	1950.171	371.385625	-6526.307	-530.8541667	1949.474	522.6776042
-6501.613	-1092.83	2000.365	2162.75125	-6501.344	-408.2996875	1999.714	598.9233333	-6501.406	-164.9704688	2000.304	390.0291406	-6501.39	-538.3041667	2000.283	516.1247917
-6476.576	-1133.514375	2050.675	2036.449063	-6476.504	-415.0241667	2049.812	458.995625	-6476.539	-160.8503906	2050.31	390.7783594	-6476.122	-540.7494792	2049.748	512.2513542
-6451.678	-1198.52375	2099.817	1929.854375	-6451.571	-418.4235417	2099.395	519.9392708	-6451.437	-183.8826563	2100.754	400.8624219	-6451.261	-535.6994792	2100.282	513.5805729
-6426.761	-1238.378438	2150.647	2160.909375	-6426.439	-437.043125	2150.479	609.5722917	-6426.437	-185.6804688	2150.672	362.5969531	-6426.474	-533.8145833	2150.021	497.6648958
-6401.641	-1239.795313	2200.453	2411.125625	-6401.597	-449.3454167	2200.451	602.2214583	-6401.242	-191.4575	2200.643	385.8544531	-6401.39	-528.76875	2200.199	519.8625
-6376.623	-1218.491563	2250.893	2353.350938	-6376.523	-443.4017708	2249.705	473.2032292	-6376.613	-176.34	2250.754	420.9542969	-6376.335	-530.3859375	2250.096	523.9348958
-6351.827	-1174.214375	2300.98	2329.653125	-6351.662	-411.5611458	2299.601	625.2080208	-6351.39	-179.1703125	2300.727	391.2869531	-6351.344	-529.6479167	2299.977	516.1204167
-6326.66	-1129.294375	2350.675	2220.476875	-6326.541	-405.4027083	2350.451	710.70625	-6326.613	-160.2875781	2350.851	368.2817188	-6326.548	-526.1421875	2350.755	510.4241667
-6301.65	-1092.033125	2401.063	2087.145	-6301.504	-399.6436458	2400.701	493.9067708	-6301.548	-168.4170313	2400.838	375.9259375	-6301.566	-521.4203125	2401.087	516.1461458
-6276.585	-1072.477188	2450.953	2293.912188	-6276.373	-400.3311458	2450.762	477.0794792	-6276.585	-178.6955469	2450.81	378.6120313	-6276.585	-537.0890625	2450.838	524.4380208
-6251.632	-1159.765625	2501.036	2414.976563	-6251.792	-425.1720833	2500.395	693.4853125	-6251.789	-186.2828125	2501.004	424.0175781	-6251.612	-541.0458333	2500.866	527.915625
-6226.9	-1194.353125	2551.176	2520.287813	-6226.606	-419.4161458	2551.59	664.5314583	-6226.834	-182.4617188	2550.921	456.9257031	-6226.679	-532.0567708	2551.54	545.2786458
-6201.947	-1233.057188	2601.119	2285.715938	-6201.56	-414.3384375	2601.073	512.569375	-6201.761	-189.760625	2601.449	389.3161719	-6201.501	-525.8348958	2600.983	550.109375
-6176.919	-1217.341563	2651.336	2196.340938	-6176.467	-413.9509375	2650.534	521.7344792	-6176.751	-180.67	2651.56	362.1535938	-6176.659	-518.9084375	2650.512	535.5661458
-6152.197	-1184.698438	2700.925	2298.770625	-6151.68	-403.1776042	2701.173	733.0740625	-6152.039	-175.2291406	2700.945	387.7036719	-6151.761	-524.45	2700.81	544.7390625
-6127.113	-1135.763438	2750.842	2456.35875	-6126.81	-403.3710417	2751.158	690.3629167	-6127.001	-171.6523438	2750.921	432.7520313	-6126.547	-516.9095833	2750.729	561.2421875
-6101.919	-1112.87	2801.842	2449.666563	-6101.93	-407.0072917	2801.034	452.8355208	-6101.983	-181.7517188	2800.596	440.1521094	-6101.566	-523.8151042	2800.699	576.525
-6076.845	-1070.291875	2851.771	2461.74625	-6076.659	-380.5189583	2851.601	622.4992708	-6076.807	-184.4982031	2850.838	405.4778125	-6076.446	-534.409375	2851.031	567.1739583
-6051.66	-1130.99	2901.342	2265.834375	-6051.532	-429.1279167	2900.256	765.9017708	-6051.641	-179.0676563	2901.532	369.2827344	-6051.427	-533.68125	2901.755	569.215625
-6026.761	-1159.896875	2951.286	2107.838125	-6026.551	-422.3364583	2951.252	559.70625	-6026.825	-187.8183594	2951.36	407.12375	-6026.623	-537.2520833	2951.727	553.5588542
-6001.86	-1183.740313	3001.402	2070.978438	-6001.837	-433.4266667	3000.534	495.9714583	-6001.899	-197.2701563	3001.227	452.1355469	-6001.696	-541.7713542	3001.838	572.3145833
-5976.958	-1228.024375	3052.008	2275.551563	-5976.826	-423.06125	3050.868	663.1121875	-5976.872	-183.9153906	3052.115	457.8186719	-5976.705	-534.2786458	3051.833	569.3166667
-5951.9	-1219.28375	3102.525	2388.433125	-5952.097	-399.9205208	3101.756	714.6815625	-5951.649	-177.986875	3102.407	429.8689063	-5951.868	-508.8715104	3101.757	537.4614583
-5927.011	-1153.308438	3151.564	2189.665313	-5927.032	-399.0426042	3151.673	581.8917708	-5926.538	-173.2622656	3151.282	371.9321094	-5926.714	-530.5880208	3151.921	539.5520833
-5901.918	-1094.829688	3201.384	2206.084688	-5901.652	-396.84875	3201.271	508.7778125	-5901.427	-162.1177344	3202.115	402.5832813	-5901.677	-524.7927083	3201.505	565.1333333
-5876.965	-1085.296563	3252.203	2131.6225	-5876.606	-384.6057292	3251.09	730.4926042	-5876.698	-176.5300781	3251.983	472.2425781	-5876.687	-527.5869792	3251.927	572.9083333
-5851.857	-1103.35375	3301.98	2158.190313	-5851.569	-400.0622917	3301.812	692.6640625	-5852.029	-182.0321094	3301.782	445.3439844	-5851.566	-533.890625	3301.894	561.0307292
-5826.752	-1159.965	3352.204	2351.345	-5826.819	-418.9304167	3352.479	505.1673958	-5826.992	-193.7461719	3351.893	404.2314063	-5826.755	-532.8322917	3352.116	571.7411458
-5801.743	-1213.61125	3402.314	2420.424688	-5801.684	-420.6448958	3402.479	583.8802083	-5801.927	-191.4948438	3401.87	375.2813281	-5802.029	-540.4572917	3402.283	561.4375
-5776.882	-1216.594688	3452.817	2446.468125	-5776.588	-433.2583333	3451.573	744.5473958	-5776.613	-196.1015625	3452.143	393.6509375	-5776.835	-524.4442708	3452.366	596.0859375
-5751.935	-1234.695938	3502.286	2252.106875	-5751.722	-406.135	3501.201	650.1834375	-5751.844	-172.9298438	3502.794	473.7139844	-5751.631	-521.7098958	3502.399	609.4755208
-5727.049	-1164.303438	3552.48	2270.0125	-5726.893	-405.7130208	3551.84	518.3988542	-5726.687	-173.2928125	3553.032	491.4364063	-5726.631	-524.1723958	3552.671	590.4864583
-5702.225	-1122.772813	3603.044	2372.452188	-5702.097	-411.0845833	3602.034	601.3346875	-5701.84	-160.5932813	3602.615	456	-5701.604	-520.8044271	3602.561	584.8005208
-5677.185	-1130.136563	3652.814	2546.640938	-5677.05	-380.3989583	3653.034	750.6254167	-5676.994	-167.9892969	3652.643	386.9880469	-5676.798	-524.7166667	3652.172	582.5005208
-5652.021	-1103.750313	3702.525	2363.371563	-5651.856	-395.026875	3702.752	630.215625	-5651.816	-177.0884375	3702.096	391.6484375	-5651.714	-523.0828125	3702.408	592.4390625
-5626.771	-1119.843438	3752.342	2373.385	-5626.93	-415.3553125	3752.006	502.7260417	-5626.418	-167.3125781	3751.449	465.0436719	-5626.49	-527.871875	3751.949	589.6338542
-5601.938	-1167.510938	3802.675	2349.62375	-5601.662	-433.1279167	3801.923	689.9922917	-5601.632	-192.6380469	3802.398	488.2503125	-5601.612	-523.9765625	3802.2	589.0765625
-5577.067	-1178.08	3852.73	2253.033438	-5576.569	-427.0773958	3852.284	725.7082292	-5576.751	-174.7192969	3852.199	419.05375	-5576.427	-536.7916667	3852.033	580.2385417
-5552.187	-1220.697188	3903.384	2392.014688	-5551.81	-418.4351042	3902.201	505.995	-5552.047	-206.0104688	3903.181	375.2545313	-5551.566	-521.6734375	3902.811	580.0390625
-5527.123	-1199.183438	3952.175	2445.289063	-5526.958	-381.5532292	3952.63	600.2458333	-5526.844	-170.2022656	3951.921	414.2003906	-5526.854	-521.4520833	3952.172	594.1552083
-5502.141	-1127.950313	4002.786	2362.279063	-5501.643	-403.7113542	4001.451	749.2269792	-5501.677	-160.255625	4003.282	452.4142969	-5501.918	-528.13125	4002.477	586.0802083
-5476.994	-1073.26375	4053.036	2333.8425	-5476.939	-390.5757292	4052.923	700.0295833	-5476.84	-183.8991406	4053.068	472.0688281	-5476.891	-529.1192708	4052.644	588.6041667
-5451.919	-1076.899375	4103.251	2300.88125	-5451.68	-393.3992708	4103.167	569.0605208	-5451.918	-186.5075	4102.643	493.7638281	-5451.594	-523.3078125	4102.795	600.3697917
-5426.678	-1096.120938	4152.564	2425.919063	-5426.578	-420.3701042	4153.006	590.3198958	-5426.983	-180.0366406	4152.266	377.45	-5426.584	-537.9078125	4152.172	620.4536458
-5401.845	-1186.764375	4203.044	2605.628438	-5401.727	-426.4938542	4202.677	757.0602083	-5402.011	-191.3078906	4202.31	403.2896875	-5401.585	-522.6776042	4202.033	607.3609375
-5377.113	-1215.053438	4253.12	2466.207188	-5376.834	-404.2958333	4252.59	657.3661458	-5377.057	-178.0845313	4253.227	500.44	-5376.714	-519.8051042	4253.191	619.8489583
-5352.067	-1198.723125	4303.205	2445.414375	-5351.856	-396.4520833	4302.044	485.7376042	-5351.974	-189.5859375	4303.511	470.7035156	-5351.834	-513.2834375	4303.116	609.2276042
-5327.002	-1161.118438	4353.203	2214.335625	-5327.069	-391.6098958	4352.423	735.214375	-5326.863	-170.5392969	4353.254	406.99	-5326.872	-510.2229167	4352.672	588.4817708
-5301.808	-1117.294375	4402.981	2219.7875	-5301.856	-388.7754167	4402.896	755.2733333	-5301.773	-160.4764844	4403.032	429.2733594	-5301.816	-518.0199479	4402.783	592.7197917
-5276.983	-1130.107188	4453.12	2356.514688	-5277.032	-377.4177083	4452.729	554.5066667	-5276.964	-168.9900781	4452.351	408.3410156	-5276.807	-513.2445313	4452.805	584.7171875
-5251.947	-1111.723438	4503.703	2367.168125	-5251.708	-370.1440625	4503.145	568.709375	-5251.548	-173.4514063	4503.226	447.7067969	-5251.751	-515.8915104	4503.172	609.0807292
